title,author,binding,in_stock,category,product_url,price_idr,original_price_idr,discount_percent
"AI Snake Oil: What Artificial Intelligence Can Do, ...","Narayanan, Arvind",Paperback,1,Computer & IT,http://www.periplus.com/p/9780691249148/ai-snake-oil-what-artificial-intelligence-can-do-what-it-can-t-and-how-to-tell-the-difference?path=1_15,368000.0,368000.0,0.0
Simply AI,0,Hardcover,1,Computer & IT,http://www.periplus.com/p/9780241694176/simply-ai?path=1_15,325000.0,325000.0,0.0
ChatGPT for Dummies,"Baker, Pam",Paperback,1,Computer & IT,http://www.periplus.com/p/9781394314454/chatgpt-for-dummies?path=1_15,398000.0,398000.0,0.0
Misc,Delayed Gratification,Hardcover,1,Computer & IT,http://www.periplus.com/p/9781526675231/misc?path=1_15,55300.0,290000.0,81.0
Generative Ai: The Insights You Need from Harvard ...,"Review, Harvard Business",Paperback,1,Computer & IT,http://www.periplus.com/p/9781647826390/generative-ai-the-insights-you-need-from-harvard-business-review?path=1_15,428000.0,428000.0,0.0
How to Interpret Data: Using Data to Improve Your ...,"Kelly, Nicholas",Paperback,1,Computer & IT,http://www.periplus.com/p/9781398619746/how-to-interpret-data-using-data-to-improve-your-influence-and-decision-making?path=1_15,275000.0,275000.0,0.0
The Manga Artist's Guide to Digital Color & Lighting...,"Date, Naoto",Paperback,1,Computer & IT,http://www.periplus.com/p/9784805318881/the-manga-artist-s-guide-to-digital-color-and-lighting-learn-to-use-light-color-and-shadows-to-achieve-professional-results?path=1_15,214000.0,318000.0,33.0
All New Official Minecraft Creative Handbook,Mojang AB,Hardcover,1,Computer & IT,http://www.periplus.com/p/9780755500413/all-new-official-minecraft-creative-handbook?path=1_15,225000.0,225000.0,0.0
The Nvidia Way: Jensen Huang and the Making of a Tech...,"Kim, Tae",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781324086710/the-nvidia-way-jensen-huang-and-the-making-of-a-tech-giant?path=1_15,401000.0,598000.0,33.0
Enshittification: Why Everything Suddenly Got Worse...,"Doctorow, Cory",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780374619329/enshittification-why-everything-suddenly-got-worse-and-what-to-do-about-it?path=1_15,369000.0,550000.0,33.0
"The ChatGPT Revolution: Get Curious, Get Productive...","McGeorge, Donna",Paperback,1,Computer & IT,http://www.periplus.com/p/9781394283125/the-chatgpt-revolution-get-curious-get-productive-and-get-creative-with-ai?path=1_15,398000.0,398000.0,0.0
Dr. Bot: Why Doctors Can Fail Us--And How AI Could...,"Blease, Charlotte",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780300247145/dr-bot-why-doctors-can-fail-us-and-how-ai-could-save-lives?path=1_15,315000.0,469000.0,33.0
The History of the Internet in Byte-Sized Chunks,"Stokel-Walker, Chris",Paperback,0,Computer & IT,http://www.periplus.com/p/9781789295948/the-history-of-the-internet-in-byte-sized-chunks?path=1_15,192000.0,192000.0,0.0
"How to Draw Sci-Fi Fantasy Mecha: Spaceships, Airplanes...","Somemori, Kenichi",Paperback,1,Computer & IT,http://www.periplus.com/p/9784805319468/how-to-draw-sci-fi-fantasy-mecha-spaceships-airplanes-cars-submarines-and-more?path=1_15,214000.0,318000.0,33.0
LOGO Beginnings. LOGO Modernism. 45th Ed.,"Müller, Jens",Hardcover,1,Computer & IT,http://www.periplus.com/p/9783754401378/logo-beginnings-logo-modernism-45th-ed?path=1_15,751000.0,751000.0,0.0
"The Coming Wave: Technology, Power, and the Twenty...","Suleyman, Mustafa",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780593593950/the-coming-wave-technology-power-and-the-twenty-first-century-s-greatest-dilemma?path=1_15,557000.0,697000.0,20.0
Mood Machine,"Pelly, Liz",Paperback,1,Computer & IT,http://www.periplus.com/p/9781399718851/mood-machine?path=1_15,131000.0,340000.0,61.0
The Classical Mythology Oracle : Includes 50 cards...,"Bruce, Marie",Paperback,1,Computer & IT,http://www.periplus.com/p/9781398839526/the-classical-mythology-oracle-includes-50-cards-and-a-128-page-book?path=1_15,535000.0,535000.0,0.0
The Essential Book of AI : Master the Mysteries of...,"Rooney, Anne",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781398847699/the-essential-book-of-ai-master-the-mysteries-of-artificial-intelligence-in-12-short-chapters?path=1_15,285000.0,285000.0,0.0
Data Grab,"Couldry, Nick",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780753560204/data-grab?path=1_15,471000.0,589000.0,20.0
Is This Ok?: One Woman's Search for Connection Online...,"Gibsone, Harriet",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781035000999/is-this-ok-one-woman-s-search-for-connection-online?path=1_15,364000.0,455000.0,20.0
Confident AI: The Essential Skills for Working with...,"Pardoe, Andy",Paperback,1,Computer & IT,http://www.periplus.com/p/9781398615724/confident-ai-the-essential-skills-for-working-with-artificial-intelligence?path=1_15,246400.0,352000.0,30.0
The School Premises Handbook: a guide for premises...,"Marchant, Jo, MBE",Paperback,1,Computer & IT,http://www.periplus.com/p/9781398388796/the-school-premises-handbook-a-guide-for-premises-staff-business-managers-headteachers-and-governors?path=1_15,514000.0,643000.0,20.0
50 AI Ideas You Really Need to Know,"Mansfield, Keith",Paperback,1,Computer & IT,http://www.periplus.com/p/9781529438727/50-ai-ideas-you-really-need-to-know?path=1_15,223000.0,279000.0,20.0
Janus Silang and the Creature of Tabon: Volume One...,"Samar, Edgar Calabia",Paperback,1,Computer & IT,http://www.periplus.com/p/9780804856683/janus-silang-and-the-creature-of-tabon-volume-one-in-the-janus-silang-saga?path=1_15,48300.0,250000.0,81.0
The Intelligence Explosion: When AI Beats Humans at...,"Barrat, James",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781250355027/the-intelligence-explosion-when-ai-beats-humans-at-everything?path=1_15,188300.0,544000.0,65.0
Simply Emerging Technology: Facts Made Fast,Dk,Hardcover,1,Computer & IT,http://www.periplus.com/p/9780241634745/simply-emerging-technology-facts-made-fast?path=1_15,229000.0,229000.0,0.0
Read Write Own: Building the Next Era of the Internet...,"Dixon, Chris",Hardcover,0,Computer & IT,http://www.periplus.com/p/9780593731383/read-write-own-building-the-next-era-of-the-internet?path=1_15,320000.0,320000.0,0.0
The Age of AI: And Our Human Future,"Kissinger, Henry a.",Paperback,1,Computer & IT,http://www.periplus.com/p/9780316273992/the-age-of-ai-and-our-human-future?path=1_15,374000.0,374000.0,0.0
The Super Kawaii Coloring Book: Create Your Own Colorful...,"Quirk, Abbie",Paperback,1,Computer & IT,http://www.periplus.com/p/9784805318201/the-super-kawaii-coloring-book-create-your-own-colorful-world-of-cuteness?path=1_15,185000.0,185000.0,0.0
Mastering AI,"Kahn, Jeremy",Paperback,1,Computer & IT,http://www.periplus.com/p/9781668065334/mastering-ai?path=1_15,385000.0,482000.0,20.0
Anime & Manga Digital Coloring Guide: Choose the Colors...,"Sakurai, Teruko",Paperback,1,Computer & IT,http://www.periplus.com/p/9784805317228/anime-and-manga-digital-coloring-guide-choose-the-colors-that-bring-your-drawings-to-life-with-over-1000-color-combinations?path=1_15,133000.0,298000.0,55.0
A Pocket Guide to Nike,"Sims, Josh",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781529438666/a-pocket-guide-to-nike?path=1_15,208600.0,425000.0,51.0
The Art and Making of Arcane,"Vincentelli, Elisabeth",Hardcover,1,Computer & IT,http://www.periplus.com/p/9798886633351/the-art-and-making-of-arcane?path=1_15,1287000.0,1287000.0,0.0
The Unaccountability Machine: Why Big Systems Make...,-,Paperback,1,Computer & IT,http://www.periplus.com/p/9781788169554/the-unaccountability-machine-why-big-systems-make-terrible-decisions-and-how-the-world-lost-its-mind?path=1_15,259000.0,259000.0,0.0
I Am Code,"Rich, Simon",Paperback,1,Computer & IT,http://www.periplus.com/p/9781788404792/i-am-code?path=1_15,401000.0,401000.0,0.0
Digital Dharma: How AI Can Elevate Spiritual Intelligence...,"Chopra, Deepak",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780593797525/digital-dharma-how-ai-can-elevate-spiritual-intelligence-and-personal-well-being?path=1_15,365000.0,365000.0,0.0
Literary Theory for Robots: How Computers Learned ...,"Tenen, Dennis Yi",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780393882186/literary-theory-for-robots-how-computers-learned-to-write?path=1_15,472000.0,472000.0,0.0
"The Thinking Machine: Jensen Huang, Nvidia, and the...","Witt, Stephen",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780593832691/the-thinking-machine-jensen-huang-nvidia-and-the-world-s-most-coveted-microchip?path=1_15,644000.0,644000.0,0.0
The Teenage Guide to Digital Wellbeing: Learn Healthy...,"Goodin, Tanya",Paperback,1,Computer & IT,http://www.periplus.com/p/9780008659981/the-teenage-guide-to-digital-wellbeing-learn-healthy-tech-habits-overcome-online-distractions-and-stay-safe-on-the-internet-with-this-essential-gui?path=1_15,472000.0,472000.0,0.0
The Art of Statistics: How to Learn from Data,"Spiegelhalter, David",Paperback,1,Computer & IT,http://www.periplus.com/p/9781541675704/the-art-of-statistics-how-to-learn-from-data?path=1_15,394000.0,493000.0,20.0
Smart Social Media: How to Grow Your Business with...,"Wise, Luan",Paperback,1,Computer & IT,http://www.periplus.com/p/9781399416337/smart-social-media-how-to-grow-your-business-with-social-media-marketing?path=1_15,377000.0,472000.0,20.0
The Black Swan: Second Edition: The Impact of the ...,"Taleb, Nassim Nicholas",Paperback,1,Computer & IT,http://www.periplus.com/p/9780812973815/the-black-swan-second-edition-the-impact-of-the-highly-improbable-with-a-new-section-on-robustness-and-fragility?path=1_15,385000.0,385000.0,0.0
Algorithms,"Louridas, Panos",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262539029/algorithms?path=1_15,291000.0,364000.0,20.0
"The Innovators: How a Group of Hackers, Geniuses, ...","Isaacson, Walter",Paperback,1,Computer & IT,http://www.periplus.com/p/9781476708706/the-innovators-how-a-group-of-hackers-geniuses-and-geeks-created-the-digital-revolution?path=1_15,377000.0,472000.0,20.0
"Godel, Escher, Bach: An Eternal Golden Braid","Hofstadter, Douglas R.",Paperback,1,Computer & IT,http://www.periplus.com/p/9780465026562/godel-escher-bach-an-eternal-golden-braid?path=1_15,428000.0,536000.0,20.0
Designing Data-Intensive Applications: The Big Ideas...,"Kleppmann, Martin",Paperback,0,Computer & IT,http://www.periplus.com/p/9781449373320/designing-data-intensive-applications-the-big-ideas-behind-reliable-scalable-and-maintainable-systems?path=1_15,1287000.0,1287000.0,0.0
A Mind at Play: How Claude Shannon Invented the Information...,"Soni, Jimmy",Paperback,1,Computer & IT,http://www.periplus.com/p/9781476766690/a-mind-at-play-how-claude-shannon-invented-the-information-age?path=1_15,325000.0,407000.0,20.0
Elon Musk,"Isaacson, Walter",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781982181284/elon-musk?path=1_15,600000.0,751000.0,20.0
ChatGPT and the Future of AI: The Deep Language Revolution...,"Sejnowski, Terrence",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262049252/chatgpt-and-the-future-of-ai-the-deep-language-revolution?path=1_15,181300.0,524000.0,65.0
Revolutionary Algorithms: A Tiktok Manifesto,"Akers, Torey",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781538773734/revolutionary-algorithms-a-tiktok-manifesto?path=1_15,69300.0,385000.0,82.0
Genshin Impact Official Cookbook: Culinary Journeys...,"Villanova, Thibaud",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781835413982/genshin-impact-official-cookbook-culinary-journeys-across-teyvat?path=1_15,686000.0,858000.0,20.0
Logging Off,"Walton, Adele Zeynep",Paperback,1,Computer & IT,http://www.periplus.com/p/9781398727724/logging-off?path=1_15,118300.0,385000.0,69.0
Grid Systems in Graphic Design: A Visual Communication...,"Müller-Brockmann, Josef",Hardcover,1,Computer & IT,http://www.periplus.com/p/9783721201451/grid-systems-in-graphic-design-a-visual-communication-manual-for-graphic-designers-typographers-and-three-dimensional-designers?path=1_15,1286000.0,1286000.0,0.0
The Art of Alien: Isolation,"McVittie, Andy",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781781169315/the-art-of-alien-isolation?path=1_15,600000.0,750000.0,20.0
Artificial Intelligence: A Very Short Introduction...,"Boden, Margaret A.",Paperback,1,Computer & IT,http://www.periplus.com/p/9780199602919/artificial-intelligence-a-very-short-introduction?path=1_15,279000.0,279000.0,0.0
"The Bullet Journal Method : Track Your Past, Order...","Carroll, Ryder",Paperback,1,Computer & IT,http://www.periplus.com/p/9780008261405/the-bullet-journal-method-track-your-past-order-your-present-plan-your-future?path=1_15,235000.0,294000.0,20.0
House Industries Lettering Manual,"Barber, Ken",Paperback,1,Computer & IT,http://www.periplus.com/p/9781984859594/house-industries-lettering-manual?path=1_15,445000.0,557000.0,20.0
Architecture for Teens: A Beginner's Book for Aspiring...,"Willkens, Danielle",Paperback,1,Computer & IT,http://www.periplus.com/p/9781647396725/architecture-for-teens-a-beginner-s-book-for-aspiring-architects?path=1_15,386000.0,386000.0,0.0
Steve Jobs,"Isaacson, Walter",Paperback,1,Computer & IT,http://www.periplus.com/p/9781982176860/steve-jobs?path=1_15,394000.0,493000.0,20.0
Persona 5: Mementos Mission Volume 1,"Saito, Rokuro",Paperback,1,Computer & IT,http://www.periplus.com/p/9781772942200/persona-5-mementos-mission-volume-1?path=1_15,240000.0,300000.0,20.0
Power and Prediction: The Disruptive Economics of ...,"Agrawal, Ajay",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781647824198/power-and-prediction-the-disruptive-economics-of-artificial-intelligence?path=1_15,686000.0,686000.0,0.0
Die Fläche: Design and Lettering of the Vienna Secession...,-,Hardcover,1,Computer & IT,http://www.periplus.com/p/9781736863312/die-fl-che-design-and-lettering-of-the-vienna-secession-1902-1911?path=1_15,1609000.0,1609000.0,0.0
Growing Up in Alphabet City: The Unexpected Letterform...,"Doret, Michael",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781736863329/growing-up-in-alphabet-city-the-unexpected-letterform-art-of-michael-doret?path=1_15,1566000.0,1566000.0,0.0
What Is Intelligence?: Lessons from AI about Evolution...,"Aguera Y. Arcas, Blaise",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262049955/what-is-intelligence-lessons-from-ai-about-evolution-computing-and-minds?path=1_15,526150.0,820000.0,36.0
"Symbols, Signs and Signets","Lehner, Ernst",Paperback,0,Computer & IT,http://www.periplus.com/p/9780486222417/symbols-signs-and-signets?path=1_15,406000.0,406000.0,0.0
Turing's Cathedral,"Dyson, George",Paperback,1,Computer & IT,http://www.periplus.com/p/9780141015903/turing-s-cathedral?path=1_15,401000.0,401000.0,0.0
"The New Digital Age: Transforming Nations, Businesses...","Schmidt, Eric",Paperback,0,Computer & IT,http://www.periplus.com/p/9780307947055/the-new-digital-age-transforming-nations-businesses-and-our-lives?path=1_15,543000.0,543000.0,0.0
Big Data,"Mayer-Schönberger, Viktor",Paperback,0,Computer & IT,http://www.periplus.com/p/9780544227750/big-data?path=1_15,364000.0,364000.0,0.0
"Console Wars: Sega, Nintendo, and the Battle That ...","Harris, Blake J.",Paperback,0,Computer & IT,http://www.periplus.com/p/9780062276704/console-wars-sega-nintendo-and-the-battle-that-defined-a-generation?path=1_15,472000.0,472000.0,0.0
Cracking the Coding Interview: 189 Programming Questions...,"McDowell, Gayle Laakmann",Paperback,0,Computer & IT,http://www.periplus.com/p/9780984782857/cracking-the-coding-interview-189-programming-questions-and-solutions?path=1_15,943000.0,943000.0,0.0
Big Data: Does Size Matter?,"Harkness, Timandra",Paperback,0,Computer & IT,http://www.periplus.com/p/9781472920072/big-data-does-size-matter?path=1_15,316000.0,316000.0,0.0
Big Data: How the Information Revolution Is Transforming...,"Clegg, Brian",Paperback,1,Computer & IT,http://www.periplus.com/p/9781785782343/big-data-how-the-information-revolution-is-transforming-our-lives?path=1_15,241000.0,241000.0,0.0
Irresistible: The Rise of Addictive Technology and...,"Alter, Adam",Paperback,1,Computer & IT,http://www.periplus.com/p/9780735222847/irresistible-the-rise-of-addictive-technology-and-the-business-of-keeping-us-hooked?path=1_15,386000.0,386000.0,0.0
Data Science,"Kelleher, John D.",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262535434/data-science?path=1_15,324000.0,406000.0,20.0
"Brand by Hand: Blisters, Calluses, and Clients: A ...","Contino, Jon",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781419732249/brand-by-hand-blisters-calluses-and-clients-a-life-in-design?path=1_15,642000.0,803000.0,20.0
Dark Souls III: Design Works,Fromsoftware,Hardcover,1,Computer & IT,http://www.periplus.com/p/9781772940640/dark-souls-iii-design-works?path=1_15,1072000.0,1072000.0,0.0
Data Science: Concepts and Practice,"Kotu, Vijay",Paperback,0,Computer & IT,http://www.periplus.com/p/9780128147610/data-science-concepts-and-practice?path=1_15,1951000.0,1951000.0,0.0
Deep Learning,"Kelleher, John D.",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262537551/deep-learning?path=1_15,324000.0,406000.0,20.0
"Vintage Graphic Design: Type, Typography, Monograms...","Heller, Steven",Paperback,1,Computer & IT,http://www.periplus.com/p/9781621537083/vintage-graphic-design-type-typography-monograms-and-decorative-design-from-the-late-19th-and-early-20th-centuries?path=1_15,428000.0,536000.0,20.0
Data Science From Scratch: The First Book For Beginners...,"Hack, Phil J.",Paperback,0,Computer & IT,http://www.periplus.com/p/9781708242558/data-science-from-scratch-the-first-book-for-beginners-with-techniques-for-a-smarter-faster-way-to-learn-data-analysis-data-mining-big-data-fo?path=1_15,447000.0,447000.0,0.0
Recommendation Engines,"Schrage, Michael",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262539074/recommendation-engines?path=1_15,324000.0,406000.0,20.0
Microservices: Up and Running: A Step-By-Step Guide...,"Mitra, Ronnie",Paperback,1,Computer & IT,http://www.periplus.com/p/9781492075455/microservices-up-and-running-a-step-by-step-guide-to-building-a-microservices-architecture?path=1_15,1205000.0,1205000.0,0.0
System Design Interview - An insider's guide,"Xu, Alex",Paperback,1,Computer & IT,http://www.periplus.com/p/9798664653403/system-design-interview-an-insider-s-guide?path=1_15,1159000.0,1159000.0,0.0
"Machine Learning, Revised and Updated Edition","Alpaydin, Ethem",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262542524/machine-learning-revised-and-updated-edition?path=1_15,406000.0,406000.0,0.0
"The Ascent of Information: Books, Bits, Genes, Machines...","Scharf, Caleb",Hardcover,0,Computer & IT,http://www.periplus.com/p/9780593087244/the-ascent-of-information-books-bits-genes-machines-and-life-s-unending-algorithm?path=1_15,562000.0,562000.0,0.0
Shinoy and the Chaos Crew: What is virtual reality...,"Mellor, Imogen",Paperback,1,Computer & IT,http://www.periplus.com/p/9780008454791/shinoy-and-the-chaos-crew-what-is-virtual-reality?path=1_15,204000.0,256000.0,20.0
Code That Fits in Your Head: Heuristics for Software...,"Seemann, Mark",Paperback,1,Computer & IT,http://www.periplus.com/p/9780137464401/code-that-fits-in-your-head-heuristics-for-software-engineering?path=1_15,937000.0,937000.0,0.0
Practical Event-Driven Microservices Architecture: ...,"Oliveira Rocha, Hugo Filipe",Paperback,0,Computer & IT,http://www.periplus.com/p/9781484274675/practical-event-driven-microservices-architecture-building-sustainable-and-highly-scalable-event-driven-microservices?path=1_15,1501000.0,1501000.0,0.0
AI for School Teachers,"Luckin, Rose",Paperback,1,Computer & IT,http://www.periplus.com/p/9781032037714/ai-for-school-teachers?path=1_15,928000.0,928000.0,0.0
First Phone: A Child's Guide to Digital Responsibility...,"Pearlman, Catherine",Paperback,1,Computer & IT,http://www.periplus.com/p/9780593538333/first-phone-a-child-s-guide-to-digital-responsibility-safety-and-etiquette?path=1_15,292000.0,365000.0,20.0
Fundamentals of Data Engineering: Plan and Build Robust...,"Reis, Joe",Paperback,1,Computer & IT,http://www.periplus.com/p/9781098108304/fundamentals-of-data-engineering-plan-and-build-robust-data-systems?path=1_15,1713000.0,1713000.0,0.0
The History of Computing: A Very Short Introduction...,"Swade, Doron",Paperback,1,Computer & IT,http://www.periplus.com/p/9780198831754/the-history-of-computing-a-very-short-introduction?path=1_15,279000.0,279000.0,0.0
Will AI Dictate the Future?,"Ravindran, Anton",Hardcover,0,Computer & IT,http://www.periplus.com/p/9789815044317/will-ai-dictate-the-future?path=1_15,835000.0,835000.0,0.0
Universal Principles of UX: 100 Timeless Strategies...,"Pereyra, Irene",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780760378045/universal-principles-of-ux-100-timeless-strategies-to-create-positive-interactions-between-people-and-technology?path=1_15,686000.0,858000.0,20.0
The Art of Doing Science and Engineering: Learning...,"Hamming, Richard",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781732265172/the-art-of-doing-science-and-engineering-learning-to-learn?path=1_15,751000.0,751000.0,0.0
"Functional Design: Principles, Patterns, and Practices...","Martin, Robert",Paperback,1,Computer & IT,http://www.periplus.com/p/9780138176396/functional-design-principles-patterns-and-practices?path=1_15,1187000.0,1187000.0,0.0
System Design Interview - An Insider's Guide: Volume...,"Lam, Sahn",Paperback,1,Computer & IT,http://www.periplus.com/p/9781736049112/system-design-interview-an-insider-s-guide-volume-2?path=1_15,1147000.0,1147000.0,0.0
Grokking Algorithms: Simple and Effective Methods ...,"Schmidt, Eric",Paperback,0,Computer & IT,http://www.periplus.com/p/9781088225349/grokking-algorithms-simple-and-effective-methods-to-grokking-deep-learning-and-machine-learning?path=1_15,429000.0,429000.0,0.0
The Official Stardew Valley Cookbook,Concernedape,Hardcover,1,Computer & IT,http://www.periplus.com/p/9781984862051/the-official-stardew-valley-cookbook?path=1_15,480000.0,601000.0,20.0
"Identity Designed: The Process: Research, Strategy...","Airey, David",Hardcover,1,Computer & IT,http://www.periplus.com/p/9780760384060/identity-designed-the-process-research-strategy-design-implementation?path=1_15,749000.0,937000.0,20.0
The Rise of the Algorithms: How Youtube and Tiktok...,"Jordan, John M.",Paperback,1,Computer & IT,http://www.periplus.com/p/9780271096933/the-rise-of-the-algorithms-how-youtube-and-tiktok-conquered-the-world?path=1_15,535000.0,535000.0,0.0
"Supremacy: Ai, Chatgpt, and the Race That Will Change...","Olson, Parmy",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781250337740/supremacy-ai-chatgpt-and-the-race-that-will-change-the-world?path=1_15,644000.0,644000.0,0.0
Artificial General Intelligence,"Togelius, Julian",Paperback,1,Computer & IT,http://www.periplus.com/p/9780262549349/artificial-general-intelligence?path=1_15,385000.0,385000.0,0.0
Xgenius: Expected Goals and the Science of Winning...,"Tippett, James",Paperback,1,Computer & IT,http://www.periplus.com/p/9781399411554/xgenius-expected-goals-and-the-science-of-winning-football-matches?path=1_15,377000.0,472000.0,20.0
Artificial Intelligence for Dummies,"Mueller, John Paul",Paperback,1,Computer & IT,http://www.periplus.com/p/9781394270712/artificial-intelligence-for-dummies?path=1_15,544000.0,544000.0,0.0
Artificial Intelligence: An Illustrated History: From...,"Pickover, Clifford a.",Paperback,1,Computer & IT,http://www.periplus.com/p/9781454955788/artificial-intelligence-an-illustrated-history-from-medieval-robots-to-neural-networks?path=1_15,464000.0,464000.0,0.0
A Pocket Guide to Adidas,"Sims, Josh",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781529438680/a-pocket-guide-to-adidas?path=1_15,84000.0,425000.0,80.0
The Art of Lies of P,Neowiz,Hardcover,1,Computer & IT,http://www.periplus.com/p/9781506744766/the-art-of-lies-of-p?path=1_15,1072000.0,1072000.0,0.0
Managing Successful Requirements Projects: The Analyst...,"Frantzen, Trond",Paperback,0,Computer & IT,http://www.periplus.com/p/9798332271748/managing-successful-requirements-projects-the-analyst-s-playbook?path=1_15,514000.0,514000.0,0.0
"Graphic Artists Guild Handbook, 17th Edition: Pricing...",The Graphic Artists Guild,Paperback,1,Computer & IT,http://www.periplus.com/p/9780262551830/graphic-artists-guild-handbook-17th-edition-pricing-and-ethical-guidelines?path=1_15,1179000.0,1179000.0,0.0
Gwent: Art of the Witcher Card Game Volume 2,"Burza, Pawel",Hardcover,1,Computer & IT,http://www.periplus.com/p/9781506750408/gwent-art-of-the-witcher-card-game-volume-2?path=1_15,1180000.0,1180000.0,0.0
Beyond Cracking the Coding Interview,"McDowell, Gayle Laakmann",Paperback,0,Computer & IT,http://www.periplus.com/p/9781955706001/beyond-cracking-the-coding-interview?path=1_15,815000.0,815000.0,0.0
Everything I Know About Love,"Alderton, Dolly",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780241982105/everything-i-know-about-love?path=1_12,275000.0,275000.0,0.0
Conversations on Love,"Lunn, Natasha",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780241448748/conversations-on-love?path=1_12,275000.0,275000.0,0.0
The Red Emperor: XI Jinping and His New China,"Sheridan, Michael",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781035413515/the-red-emperor-xi-jinping-and-his-new-china?path=1_12,309000.0,309000.0,0.0
How to Think Like an Economist: Great Economists Who...,"Mochrie, Robbie",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781399408639/how-to-think-like-an-economist-great-economists-who-shaped-the-world-and-what-they-can-teach-us?path=1_12,258000.0,258000.0,0.0
Educated: A Memoir,"Westover, Tara",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780399590528/educated-a-memoir?path=1_12,268000.0,268000.0,0.0
Ecce Homo,"Nietzsche, Friedrich",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9780241752227/ecce-homo?path=1_12,148000.0,148000.0,0.0
It’s Okay Not to Get Along with Everyone,"Snail, Dancing",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781785128301/it-s-okay-not-to-get-along-with-everyone?path=1_12,379000.0,379000.0,0.0
I Want to Die but I Still Want to Eat Tteokbokki,"Sehee, Baek",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781526663665/i-want-to-die-but-i-still-want-to-eat-tteokbokki?path=1_12,250000.0,250000.0,0.0
Nobody's Girl,"Roberts Giuffre, Virginia",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781529985245/nobody-s-girl?path=1_12,590000.0,590000.0,0.0
Every Day I Read,"Bo-reum, Hwang",Hardcover,1,Biographies & Memoirs,http://www.periplus.com/p/9781526692801/every-day-i-read?path=1_12,318000.0,318000.0,0.0
Bat Eater,"Baker, Kylie Lee",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781399729826/bat-eater?path=1_12,131000.0,338000.0,61.0
What's Your Dream?,"Squibb, Simon",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781529935585/what-s-your-dream?path=1_12,420000.0,420000.0,0.0
Careless People,"Wynn-Williams, Sarah",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781035065936/careless-people?path=1_12,428000.0,428000.0,0.0
"Nathaniel's Nutmeg: Or, the True and Incredible Adventures...","Milton, Giles",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781250362872/nathaniel-s-nutmeg-or-the-true-and-incredible-adventures-of-the-spice-trader-who-changed-the-course-of-history-25th-anniversary-edition?path=1_12,392000.0,392000.0,0.0
Private Equity,"Sun, Carrie",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781526634733/private-equity?path=1_12,265000.0,265000.0,0.0
"Majapahit: Intrigue, Betrayal and War in Indonesia...","Van Der Linde, Herald",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781915310286/majapahit-intrigue-betrayal-and-war-in-indonesia-s-greatest-empire?path=1_12,285000.0,285000.0,0.0
Notes on Being a Man,"Galloway, Scott",Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9781398554566/notes-on-being-a-man?path=1_12,279000.0,415000.0,33.0
Art of Florence,Uta Hasekamp,Paperback,1,Biographies & Memoirs,http://www.periplus.com/p/9783741900396/art-of-florence?path=1_12,365000.0,365000.0,0.0
